GeneID,log2FC,P.Value,adj.P.Value
ENSG00000228275,-1.277226562,0.192061265,0.463952491
ENSG00000228901,-1.277226562,0.192061265,0.463952491
ENSG00000229028,-1.277226562,0.192061265,0.463952491
ENSG00000229518,-1.277226562,0.192061265,0.463952491
ENSG00000229849,-1.277226562,0.192061265,0.463952491
ENSG00000231635,-1.277226562,0.192061265,0.463952491
ENSG00000232797,-1.277226562,0.192061265,0.463952491
ENSG00000234279,-1.277226562,0.192061265,0.463952491
ENSG00000234379,-1.277226562,0.192061265,0.463952491
ENSG00000234485,-1.277226562,0.192061265,0.463952491
ENSG00000234895,-1.277226562,0.192061265,0.463952491
ENSG00000236500,-1.277226562,0.192061265,0.463952491
ENSG00000237951,-1.277226562,0.192061265,0.463952491
ENSG00000242151,-1.277226562,0.192061265,0.463952491
ENSG00000242389,-1.277226562,0.192061265,0.463952491
ENSG00000248942,-1.277226562,0.192061265,0.463952491
ENSG00000250739,-1.277226562,0.192061265,0.463952491
ENSG00000251336,-1.277226562,0.192061265,0.463952491
ENSG00000253005,-1.277226562,0.192061265,0.463952491
ENSG00000253787,-1.277226562,0.192061265,0.463952491
ENSG00000257757,-1.277226562,0.192061265,0.463952491
ENSG00000258563,-1.277226562,0.192061265,0.463952491
ENSG00000260340,-1.277226562,0.192061265,0.463952491
ENSG00000261792,-1.277226562,0.192061265,0.463952491
ENSG00000262461,-1.277226562,0.192061265,0.463952491
ENSG00000265345,-1.277226562,0.192061265,0.463952491
ENSG00000266738,-1.277226562,0.192061265,0.463952491
ENSG00000267450,-1.277226562,0.192061265,0.463952491
ENSG00000268830,-1.277226562,0.192061265,0.463952491
ENSG00000270395,-1.277226562,0.192061265,0.463952491
ENSG00000273484,-1.277226562,0.192061265,0.463952491
ENSG00000278278,-1.277226562,0.192061265,0.463952491
ENSG00000280683,-1.277226562,0.192061265,0.463952491
ENSG00000227508,-1.277684159,0.211940316,0.49719063
ENSG00000161544,-1.278303684,0.020225316,0.176622551
ENSG00000206077,-1.279524706,0.150522136,0.406719707
ENSG00000129473,-1.279546231,0.001440742,0.062065808
ENSG00000149781,-1.280004767,0.033677092,0.207651899
ENSG00000161896,-1.280662256,0.229391289,0.52514677
ENSG00000249797,-1.280970459,0.220636082,0.511253243
ENSG00000092820,-1.281055787,0.016802947,0.166993153
ENSG00000159840,-1.282434095,0.013557739,0.156520847
ENSG00000117069,-1.282573822,0.082482363,0.296580511
ENSG00000121966,-1.2827846,0.010556173,0.142384114
ENSG00000235984,-1.282988861,0.355468206,0.644323408
ENSG00000235254,-1.28373489,0.267871578,0.560967329
ENSG00000138311,-1.284336622,0.104150519,0.338910843
ENSG00000198336,-1.285994672,0.127405455,0.37906611
ENSG00000255850,-1.286304055,0.290870253,0.560967329
ENSG00000153071,-1.286627632,0.003279356,0.09123518
ENSG00000137841,-1.286884173,0.000464749,0.035991538
ENSG00000162654,-1.287383759,0.009534688,0.137481133
ENSG00000181585,-1.288035571,0.119852523,0.371543856
ENSG00000269067,-1.288167781,0.34877966,0.63631878
ENSG00000163812,-1.288549924,0.00640051,0.119103948
ENSG00000211790,-1.289587274,0.163090819,0.429084433
ENSG00000172349,-1.290354049,0.000414061,0.034148638
ENSG00000170190,-1.290553781,0.079296156,0.289242479
ENSG00000231426,-1.290788327,0.206414892,0.488156086
ENSG00000106823,-1.291312757,0.015104798,0.161116965
ENSG00000154611,-1.291531694,0.196454793,0.471458764
ENSG00000186642,-1.292321132,0.030193377,0.200894648
ENSG00000113269,-1.292341484,0.005923159,0.11616421
ENSG00000076716,-1.29266871,0.006662494,0.120829872
ENSG00000092969,-1.292939232,0.102704866,0.335869069
ENSG00000073861,-1.293184339,0.014684698,0.160002634
ENSG00000250327,-1.293414024,0.109298546,0.34905243
ENSG00000228063,-1.293591354,0.152428599,0.410467921
ENSG00000127472,-1.294784532,0.039294146,0.21728513
ENSG00000227766,-1.295114958,0.085448516,0.303628903
ENSG00000250334,-1.295245897,0.286181778,0.560967329
ENSG00000137460,-1.295291279,0.039504865,0.21775018
ENSG00000174004,-1.295796478,0.038465117,0.216042764
ENSG00000172403,-1.295911756,0.023761394,0.186097484
ENSG00000136478,-1.29794667,0.000862447,0.048703826
ENSG00000166128,-1.298131036,0.003688655,0.096371893
ENSG00000229619,-1.298619426,0.040916482,0.221818855
ENSG00000119242,-1.298926376,0.001723383,0.068231025
ENSG00000258788,-1.299188345,0.199214695,0.475778969
ENSG00000136274,-1.299763476,0.067070581,0.272104193
ENSG00000104974,-1.301207642,0.051183798,0.241912141
ENSG00000154319,-1.302413089,0.045935292,0.230258932
ENSG00000138162,-1.30286024,0.034465715,0.209129643
ENSG00000173212,-1.304055799,0.170288185,0.442246498
ENSG00000134817,-1.304645978,0.1272261,0.37906611
ENSG00000120899,-1.305819369,0.006304525,0.118319244
ENSG00000255587,-1.305898993,0.10628141,0.342649117
ENSG00000113594,-1.306632867,0.061689541,0.263407591
ENSG00000187796,-1.306783973,0.0219629,0.181701312
ENSG00000141371,-1.306991844,0.189724353,0.463952491
ENSG00000185972,-1.307378134,0.080944677,0.292792113
ENSG00000130518,-1.308504745,0.221312048,0.512309269
ENSG00000240707,-1.308834701,0.223246257,0.515366541
ENSG00000101282,-1.30894502,0.282579476,0.560967329
ENSG00000107099,-1.309044807,0.002552218,0.081850984
ENSG00000104490,-1.310147447,0.013087588,0.154274469
ENSG00000171298,-1.310428059,0.01617308,0.164903525
ENSG00000211809,-1.311255502,0.1145608,0.36059563
ENSG00000213250,-1.312197814,0.074681283,0.285651462
ENSG00000227421,-1.312801155,0.273019904,0.560967329
ENSG00000248871,-1.312990412,0.233508122,0.531649605
ENSG00000156427,-1.31323276,0.029213094,0.198505285
ENSG00000198771,-1.313477764,0.001174252,0.056198678
ENSG00000203883,-1.314001451,0.059802188,0.259488895
ENSG00000050628,-1.314691314,0.059987846,0.259988607
ENSG00000139832,-1.314891271,0.007698627,0.127778038
ENSG00000145626,-1.314996166,0.288053399,0.560967329
ENSG00000134516,-1.315031988,0.005102747,0.109733858
ENSG00000262655,-1.315510352,0.013865372,0.157530845
ENSG00000244300,-1.31628503,0.084159791,0.300468485
ENSG00000136630,-1.317265274,0.014332056,0.159030365
ENSG00000187922,-1.317351418,0.376811403,0.671439887
ENSG00000106780,-1.317576422,0.007241845,0.125647881
ENSG00000248809,-1.317603508,0.301088842,0.573838237
ENSG00000187867,-1.317888387,0.16098201,0.425293741
ENSG00000204655,-1.319292394,0.285058067,0.560967329
ENSG00000226792,-1.319659698,0.243024954,0.546142466
ENSG00000103365,-1.319775323,0.000686923,0.04278803
ENSG00000143341,-1.320982122,0.020851464,0.178343072
ENSG00000117016,-1.321033544,0.004260161,0.101563793
ENSG00000185905,-1.321459348,0.00859448,0.133324613
ENSG00000122877,-1.321502939,0.087363547,0.308411217
ENSG00000100626,-1.321539497,0.043044168,0.226458633
ENSG00000006468,-1.321849161,0.029023771,0.198059628
ENSG00000170486,-1.321936436,0.287999338,0.560967329
ENSG00000095917,-1.322317069,0.191795049,0.463952491
ENSG00000126524,-1.323100525,0.001801776,0.069837977
ENSG00000130950,-1.325005664,0.288780582,0.560967329
ENSG00000162771,-1.325339984,0.360716898,0.65092838
ENSG00000105852,-1.325883294,0.071736069,0.28323379
ENSG00000111879,-1.326179689,0.031335799,0.202680911
ENSG00000163823,-1.328190277,0.011890073,0.148503333
ENSG00000089220,-1.328216324,0.007822357,0.128677732
ENSG00000204334,-1.328310377,0.054477828,0.248247003
ENSG00000198680,-1.328451626,0.017283426,0.168959667
ENSG00000134955,-1.328529866,0.011729851,0.147675819
ENSG00000180229,-1.328682736,0.088176438,0.31033094
ENSG00000163412,-1.32871054,0.000507981,0.037504968
ENSG00000110042,-1.328778936,0.020859043,0.178343072
ENSG00000103811,-1.328909519,0.078705187,0.288347315
ENSG00000229153,-1.328932652,0.125593348,0.37906611
ENSG00000106078,-1.329137105,0.038202113,0.215588116
ENSG00000254097,-1.329896333,0.437481881,0.743201883
ENSG00000187513,-1.330225581,0.036671146,0.213534316
ENSG00000142227,-1.330729867,0.050149783,0.240152434
ENSG00000131759,-1.331127016,0.019416881,0.174319614
ENSG00000134508,-1.331231722,0.024379192,0.187243765
ENSG00000110651,-1.331813074,0.016605161,0.166224754
ENSG00000136156,-1.331834737,0.005741305,0.114953445
ENSG00000168994,-1.334508835,0.00506347,0.109729067
ENSG00000196511,-1.334539219,0.007126378,0.124681724
ENSG00000169762,-1.334597828,0.001081635,0.054471716
ENSG00000138735,-1.334672686,0.014370049,0.159134663
ENSG00000263312,-1.33522007,0.285299824,0.560967329
ENSG00000258644,-1.335956068,0.09393748,0.316913242
ENSG00000042493,-1.336133788,0.052394818,0.244418577
ENSG00000254152,-1.336171732,0.255734765,0.560967329
ENSG00000155465,-1.336645008,0.021568616,0.180533432
ENSG00000157315,-1.337014019,0.041647625,0.222840954
ENSG00000221887,-1.337142048,0.047827514,0.234953828
ENSG00000139737,-1.337610969,0.013538815,0.156520847
ENSG00000100243,-1.337810531,0.022868253,0.183990342
ENSG00000185482,-1.339418023,0.009299119,0.136746568
ENSG00000243232,-1.339799265,0.047564879,0.234298528
ENSG00000123094,-1.339851008,0.024507958,0.187729838
ENSG00000087274,-1.339925134,0.00094268,0.050824516
ENSG00000067141,-1.340041665,0.012970784,0.153861088
ENSG00000250786,-1.340042561,0.036936397,0.214238435
ENSG00000130176,-1.340226596,0.062318284,0.26510226
ENSG00000177707,-1.340529994,0.007490386,0.126780359
ENSG00000139549,-1.342170036,0.16628229,0.434926991
ENSG00000138434,-1.34364834,0.001097558,0.054726798
ENSG00000211820,-1.344019165,0.129919998,0.37906611
ENSG00000196154,-1.345048202,0.096092554,0.321582801
ENSG00000170426,-1.345119972,0.212307902,0.497791086
ENSG00000175048,-1.345253738,0.011273125,0.145473096
ENSG00000135821,-1.345985702,0.007075365,0.124112327
ENSG00000141480,-1.346158541,0.00474491,0.106288885
ENSG00000259430,-1.346599609,0.196903177,0.472178845
ENSG00000153395,-1.347477948,0.019665054,0.174795979
ENSG00000140450,-1.3484954,0.002795377,0.0848275
ENSG00000185339,-1.348854685,0.00645078,0.119388777
ENSG00000169194,-1.349136981,0.264685577,0.560967329
ENSG00000100106,-1.349967298,0.001075706,0.054308776
ENSG00000257987,-1.351314582,0.265285912,0.560967329
ENSG00000108219,-1.35191026,0.004086216,0.099495416
ENSG00000177272,-1.351988394,0.023756185,0.186097484
ENSG00000105499,-1.352105082,0.005971591,0.116517891
ENSG00000132274,-1.353016433,0.001354499,0.060639737
ENSG00000159339,-1.354056828,0.177099207,0.453799837
ENSG00000276566,-1.354101803,0.211417339,0.496357228
ENSG00000110031,-1.354159741,0.003239903,0.090679795
ENSG00000154274,-1.354203734,0.063057074,0.267172049
ENSG00000224137,-1.354320088,0.082930452,0.297718757
ENSG00000169676,-1.354742568,0.269562586,0.560967329
ENSG00000126882,-1.354761401,0.001643208,0.066479013
ENSG00000244694,-1.354860884,0.051797214,0.243220962
ENSG00000148541,-1.354923287,0.023418117,0.185416678
ENSG00000142733,-1.355232341,0.00879221,0.134029055
ENSG00000235904,-1.355322813,0.181819398,0.461443042
ENSG00000105374,-1.356438078,0.013375241,0.155450596
ENSG00000178789,-1.356662806,0.045893162,0.230162197
ENSG00000133105,-1.356931529,0.280965159,0.560967329
ENSG00000077420,-1.357095361,0.000887368,0.049360097
ENSG00000176928,-1.357129993,0.044499595,0.229256303
ENSG00000062096,-1.357248114,0.167719443,0.437418615
ENSG00000081026,-1.357865474,0.017427712,0.169256248
ENSG00000251435,-1.357918349,0.273321837,0.560967329
ENSG00000049759,-1.358684359,0.004186671,0.100584579
ENSG00000206052,-1.358950155,0.019586684,0.174651539
ENSG00000106538,-1.358989617,0.050819084,0.241434336
ENSG00000118495,-1.359525537,0.000795346,0.046433305
ENSG00000152818,-1.359638608,0.014614067,0.159606832
ENSG00000204257,-1.35965639,0.016023415,0.164473077
ENSG00000144550,-1.360027457,0.112276099,0.355777542
ENSG00000102409,-1.361527102,0.006438867,0.119388777
ENSG00000164129,-1.361535014,0.184593664,0.463952491
ENSG00000163141,-1.361775919,0.129246036,0.37906611
ENSG00000114019,-1.361823674,0.01745809,0.169354525
ENSG00000108849,-1.361929007,0.259712938,0.560967329
ENSG00000241158,-1.363072311,0.130127464,0.37906611
ENSG00000163393,-1.363452069,0.006288542,0.118319244
ENSG00000162772,-1.363743435,0.090943964,0.314104501
ENSG00000169116,-1.364046079,0.029934194,0.200272686
ENSG00000228074,-1.3641593,0.309964093,0.58549526
ENSG00000127990,-1.364425187,0.000968403,0.051514423
ENSG00000175946,-1.364789964,0.11067543,0.352463248
ENSG00000132970,-1.365496866,0.03857606,0.216351827
ENSG00000039523,-1.365531949,0.020521078,0.177881464
ENSG00000130234,-1.36561098,0.047637882,0.234441173
ENSG00000199094,-1.366104435,0.227447424,0.522206017
ENSG00000266710,-1.366309185,0.403361965,0.702916192
ENSG00000166926,-1.366547453,0.150961571,0.407634659
ENSG00000250361,-1.367084871,0.32791176,0.609119445
ENSG00000198963,-1.367273577,0.089011504,0.312477961
ENSG00000142449,-1.367429696,0.26008438,0.560967329
ENSG00000219438,-1.367509314,0.026396423,0.192056023
ENSG00000099875,-1.367612334,0.007908958,0.129224942
ENSG00000229828,-1.369698416,0.242915446,0.545997803
ENSG00000204033,-1.369879925,0.228280549,0.523392435
ENSG00000111679,-1.370230588,0.00708574,0.124222271
ENSG00000185614,-1.370314684,0.031897559,0.204140975
ENSG00000275793,-1.370653454,0.096364081,0.322081604
ENSG00000118898,-1.370794973,0.034171033,0.208133592
ENSG00000203797,-1.370845058,0.024784777,0.188416943
ENSG00000229433,-1.373195932,0.236651776,0.536605285
ENSG00000256007,-1.373675214,0.241651666,0.544269671
ENSG00000073464,-1.375006791,0.011967845,0.14898152
ENSG00000109099,-1.375043149,0.010717743,0.143311432
ENSG00000164488,-1.375590289,0.200658342,0.478188279
ENSG00000259500,-1.37586824,0.189711474,0.463952491
ENSG00000198729,-1.376053314,0.055213786,0.250487206
ENSG00000156885,-1.376424921,0.238960517,0.540078806
ENSG00000228127,-1.376521788,0.170643193,0.442847861
ENSG00000198722,-1.376764901,0.010309094,0.141549355
ENSG00000100490,-1.377063843,0.025615845,0.189929107
ENSG00000171234,-1.377535317,0.198158835,0.474324869
ENSG00000146038,-1.377819182,0.135163557,0.37906611
ENSG00000197380,-1.378303983,0.020215891,0.176616743
ENSG00000111348,-1.379052423,0.007594891,0.127106201
ENSG00000013583,-1.380374387,0.002452843,0.080536278
ENSG00000183864,-1.380663746,0.003847539,0.097695521
ENSG00000178645,-1.380923999,0.353722653,0.642326136
ENSG00000233070,-1.381311537,0.139792714,0.386059208
ENSG00000231948,-1.382288778,0.079006336,0.288646344
ENSG00000217684,-1.382890913,0.243932031,0.547448647
ENSG00000241839,-1.38326986,0.007422064,0.126356463
ENSG00000154654,-1.383993461,0.023914426,0.186147981
ENSG00000100413,-1.385497118,0.004353302,0.102396935
ENSG00000170145,-1.385749238,0.000501785,0.03737615
ENSG00000162551,-1.38746664,0.104580332,0.33961245
ENSG00000268320,-1.387526974,0.190619423,0.463952491
ENSG00000104324,-1.387530981,0.004347291,0.102396935
ENSG00000120306,-1.388050167,0.007209923,0.125375889
ENSG00000114853,-1.390167846,0.00606799,0.117024753
ENSG00000128284,-1.390914368,0.001414368,0.061708837
ENSG00000101955,-1.391465058,0.053179237,0.245024743
ENSG00000122223,-1.391600452,0.013100355,0.154340067
ENSG00000103994,-1.391991857,0.004669221,0.105573279
ENSG00000071246,-1.392671013,0.005287983,0.110816205
ENSG00000137575,-1.393181983,0.000785375,0.046120529
ENSG00000204851,-1.397745695,0.03116275,0.202680911
ENSG00000263432,-1.398309652,0.046761994,0.232304368
ENSG00000172936,-1.398642181,0.002127809,0.076106601
ENSG00000164197,-1.39886476,0.013731248,0.157062838
ENSG00000145861,-1.399539096,0.07722254,0.287187802
ENSG00000174403,-1.399845615,0.222147704,0.513693209
ENSG00000257477,-1.399931197,0.307537889,0.582258003
ENSG00000159495,-1.400679764,0.268842399,0.560967329
ENSG00000146192,-1.40171841,0.001828584,0.070489647
ENSG00000160255,-1.401915144,0.022746153,0.183483006
ENSG00000152154,-1.402558617,0.047983765,0.235295594
ENSG00000218305,-1.402703943,0.26290678,0.560967329
ENSG00000168734,-1.403636689,0.005579058,0.113234288
ENSG00000127129,-1.403786116,0.262101282,0.560967329
ENSG00000168427,-1.404011444,0.152009546,0.4097145
ENSG00000189320,-1.404507032,0.054220433,0.247655483
ENSG00000126351,-1.405149935,0.003559007,0.094953439
ENSG00000111452,-1.405487053,0.05051466,0.240781954
ENSG00000110484,-1.405984794,0.192061272,0.463952491
ENSG00000116218,-1.405984794,0.192061272,0.463952491
ENSG00000129965,-1.405984794,0.192061272,0.463952491
ENSG00000156575,-1.405984794,0.192061272,0.463952491
ENSG00000166884,-1.405984794,0.192061272,0.463952491
ENSG00000177275,-1.405984794,0.192061272,0.463952491
ENSG00000179407,-1.405984794,0.192061272,0.463952491
ENSG00000182698,-1.405984794,0.192061272,0.463952491
ENSG00000189181,-1.405984794,0.192061272,0.463952491
ENSG00000197079,-1.405984794,0.192061272,0.463952491
ENSG00000198398,-1.405984794,0.192061272,0.463952491
ENSG00000201242,-1.405984794,0.192061272,0.463952491
ENSG00000206615,-1.405984794,0.192061272,0.463952491
ENSG00000207000,-1.405984794,0.192061272,0.463952491
ENSG00000211543,-1.405984794,0.192061272,0.463952491
ENSG00000212398,-1.405984794,0.192061272,0.463952491
ENSG00000212605,-1.405984794,0.192061272,0.463952491
ENSG00000213048,-1.405984794,0.192061272,0.463952491
ENSG00000214428,-1.405984794,0.192061272,0.463952491
ENSG00000216101,-1.405984794,0.192061272,0.463952491
ENSG00000216713,-1.405984794,0.192061272,0.463952491
ENSG00000221564,-1.405984794,0.192061272,0.463952491
ENSG00000221996,-1.405984794,0.192061272,0.463952491
ENSG00000222303,-1.405984794,0.192061272,0.463952491
ENSG00000223702,-1.405984794,0.192061272,0.463952491
ENSG00000224124,-1.405984794,0.192061272,0.463952491
ENSG00000225293,-1.405984794,0.192061272,0.463952491
ENSG00000228083,-1.405984794,0.192061272,0.463952491
ENSG00000230219,-1.405984794,0.192061272,0.463952491
ENSG00000231801,-1.405984794,0.192061272,0.463952491
ENSG00000231987,-1.405984794,0.192061272,0.463952491
ENSG00000235306,-1.405984794,0.192061272,0.463952491
ENSG00000236316,-1.405984794,0.192061272,0.463952491
ENSG00000237282,-1.405984794,0.192061272,0.463952491
ENSG00000237379,-1.405984794,0.192061272,0.463952491
ENSG00000243856,-1.405984794,0.192061272,0.463952491
ENSG00000249226,-1.405984794,0.192061272,0.463952491
ENSG00000250600,-1.405984794,0.192061272,0.463952491
ENSG00000251760,-1.405984794,0.192061272,0.463952491
ENSG00000254181,-1.405984794,0.192061272,0.463952491
